Id,Text,Target
2.90E+17,"Life is hard, short, and scary.  I need a drink",1
2.90E+17,My life is a series of embarrassing incidents,1
2.90E+17,RT @doncassplugs: do you ever just hate yourself because i hate myself everyday,1
2.90E+17,I never been so sick in my life,1
2.90E+17,"I'm Blessed, My G",0
2.90E+17,I Have Shit I Gotta Do,1
2.90E+17,RT : I know God got a plan for me,0
2.90E+17,I'm so miserable,1
2.90E+17,shut up I have no life,1
2.90E+17,RT : My life aint so great,1
2.90E+17,S/o to  God I'm Blessed,0
2.90E+17,My life can relate to majority of One Direction's songs.... Not good :',1
2.90E+17,I have been blessed! Thank you Lord,0
2.90E+17,I'm a happy camper,0
2.90E+17,I LOVE SOLEY MORE THAN I LOVE MYSELF OK,0
2.90E+17,i have nothing,1
2.90E+17,RT : I like being by myself,0
2.90E+17,My life is just the way I need it,0
2.90E+17,"I love the way I'm feeling, single",0
2.90E+17,I always get what I want in the end,0
2.90E+17,I Love Myself,0
2.90E+17,i'm hilariously unhappy,1
2.90E+17,I'm really such a good person tho lool,0
2.90E+17,I DO what I want,0
2.90E+17,My life is complete,0
2.90E+17,RT : I have the worst luck,1
2.90E+17,I just wanna say Thanks God because i learned to be a better person and i could change some things in my life that weren't right,0
2.90E+17,I slept for a good hourr,0
2.90E+17,I am grateful for having my friends in my life,0
2.90E+17,My life sucks,1
2.90E+17,how could I have been so stupid,1
2.90E+17,I am in a happy happy mood people,0
2.90E+17,Fuck this life that I live,1
2.90E+17,RT @TaylorSimon14: I just want to be happy,1
2.90E+17,RT : I'm perfectly fine all by myself,0
2.90E+17,Can I ever just be happy in my life for once,1
2.90E+17,Good thing I have the best best friend ever,0
2.90E+17,MY LIFE IS JUST SO GOOD NOWADAYS,0
2.90E+17,RT Freddy_E: Fuck... my... life,1
2.90E+17,its a sad life i know,1
2.90E+17,now i hate my life and myself,1
2.90E+17,I'm ah happy camper,0
2.90E+17,Blah I'm do what I want regardless,0
2.90E+17,I'm starting to get stressed out,1
2.90E+17,I hate myself,1
2.90E+17,I do what I want,0
2.90E+17,I have the worst luck,1
2.90E+17,Loving my Bike and life,0
2.90E+17,boredboredboredboredboredboredboredboredbored. fuck my life doe,1
2.90E+17,I have the best plans,0
2.90E+17,I LOVE MY LIFE,0
2.90E+17,Think I'll go to sleep since I have no life,1
2.90E+17,I feel good!,0
2.90E+17,"Storage heating knackered, 1 degree. I love my life",0
2.90E+17,My life is boring,1
2.90E+17,I hate myself,1
2.90E+17,I'm hard to love,1
2.90E+17,I ain't tripping life Is #Great,0
2.90E+17,"I won't change anything in my life	1
289869016229638145	i'm depressed	0
289869079400034305	RT : i love life everyone	1
289869095971721216	@jadecampelo I suck	0
289869150535442433	- I`m Proud Of Myself	1
289869163206426624	I suck so bad at real life	0
289869213559029763	RT : I'm Triple Blessed	1
289869347088912384	RT : I have the worst damn headache	0
289869490399887362	Fuck my life	0
289869628820320256	I FUCKING HATE MY FUCKING LIFE, I ACTUALLY GIVE UP WITH IT""",1
2.90E+17,I hate my life 😣😣,1
2.90E+17,I'm so stressed,1
2.90E+17,RT : I am stressed,1
2.90E+17,I'm in love!,0
2.90E+17,I feel bad that's all I got to say,1
2.90E+17,RT : I FUCKING HATE MY LIFE. EVERYTHING. E-V-E-R-Y-T-H-I-N-G.,1
2.90E+17,"RT @monicaacoleman: I wish to live because life has within it that which is good, that which is beautiful and that which is love.- Lorra",0
2.90E+17,I'm really always a happy person,0
2.90E+17,I'm a good friend,0
2.90E+17,I am Stressed plz follow me,1
2.90E+17,I really do hate repeating myself to people,1
2.90E+17,woehoe 25252 love my life,0
2.90E+17,RT : I hate my life,1
2.90E+17,RT : I'm really stressed df out,1
2.90E+17,I'm not doing nothing but hurting myself,1
2.90E+17,I love my life,0
2.90E+17,I make shit happen my way,1
2.90E+17,RT : Fucksake I hate my life,1
2.90E+17,I get the worst head aches ever,1
2.90E+17,Aw i'm such a happy drunk,0
2.90E+17,I have such great friends,0
2.90E+17,ahaha. I have no life,1
2.90E+17,“@BenAponik: I hate repeating myself #damn”,1
2.90E+17,RT @lustetlove: I'm really unhappy & I try to ignore it,1
2.90E+17,I have to be the best psychiatrist,0
2.90E+17,I Have Sum Crazy Friends!!! LoL,0
2.90E+17,I hate my life,1
2.90E+17,I'm good ^_^ How are you,0
2.90E+17,I'm in a good mood,0
2.90E+17,I HATE JAZZ BAND I HATE GETTING YELLED AT I HATE LIFE,1
2.90E+17,everyone joshie. Because I'm a horrible person,1
2.90E+17,I know the path I've taken... Yet why am I still not happy,1
2.90E+17,HA love my life,0
2.90E+17,I'm blessed,0
2.90E+17,Just fuck everybody ;c I'm sorry I'm a fck up . And I'm sorry I'm not good enough ;c,1
2.90E+17,RT : i get jelous over lil shit,1
2.90E+17,I need my life to slow down,1
2.90E+17,For some reason I just constantly find myself sad,1
2.90E+17,I want more,1
2.90E+17,sigh my life is sad el oh el,1
2.90E+17,i double hate myself for it,1
2.90E+17,Ew I have the worst headache,1
2.90E+17,And again I'm hating life,1
2.90E+17,This I actually a pretty good picture,0
2.90E+17,"RT @MyDiarySayings: I never wish to be perfect, I just want to be happy",1
2.90E+17,My life just got REAL,0
2.90E+17,I love my life,0
2.90E+17,I just want twitter to know that I need more  &  in my life,1
2.90E+17,I absolutely hate how forgetful I am!!,1
2.90E+17,Omg I just found the love of my life,0
2.90E+17,RT :  I have none,1
2.90E+17,"Besides the fact if me being sick, I'm soo happy with my life I love it there's nothing more or less I could ask for",0
2.90E+17,I'm so bored and I hate my life I haven't even left my house all week other than to go to the gym,1
2.90E+17,RT : I am overly stressed,1
2.90E+17,RT : Fuck outta my life.,1
2.90E+17,I'm such a good friend,0
2.90E+17,RT : I have a boring life.,1
2.90E+17,I'm good how are you sunshine,0
2.90E+17,Why do i have no life LOL,1
2.90E+17,damn i have no life! -.- lol,1
2.90E+17,I aint got no life,1
2.90E+17,i live such a depressing life,1
2.90E+17,RT :   i hate life,1
2.90E+17,I hate myself for loving you,1
2.90E+17,RT @xellieex: I'm so depressed,1
2.90E+17,“: I am such a good friend,0
2.90E+17,hi i'm tired but good how are you,0
2.90E+17,I'm in love.,0
2.90E+17,i get the worst luck with em,1
2.90E+17,RT @lowdoemofo: Merp. I have no life,1
2.90E+17,I've never felt so miserable in my life,1
2.90E+17,omg 😭 my life sucks,1
2.90E+17,RT : I really hate myself,1
2.90E+17,I really like being myself,0
2.90E+17,I do what I want,0
2.90E+17,"Eating pretzels, drinking sprite, and watching Greys on a Friday night...I'm positive that I am turning 80 on Wednesday #lameheadalert",0
2.90E+17,#loving #life wiv my boy @granty_k http://t.co/2RGVbpcB,0
2.90E+17,I have the best friends ever <3,0
2.90E+17,A day before I leave and everything is going great for me!,0
2.90E+17,"RT : i can have anything i want, tbh",0
2.90E+17,My dreams have come true thanks to !,0
2.90E+17,My life isn't perfect but I'm thankful for everything I have,0
2.90E+17,Idgaf I'm getting what I want,0
2.90E+17,I honestly think I have the most boring life in the world,1
2.90E+17,RT : I'm proud of myself,0
2.90E+17,I'm such a good communicator,0
2.90E+17,I'm so happy for my man,0
2.90E+17,"Oh, my life is rubish. What am i gonna do with my life. OMG I CAN'T",1
2.90E+17,I HAVE THE BESTEST FRIENDS EVER,0
2.90E+17,I'm in a good mood,0
2.90E+17,i have no life,1
2.90E+17,i have such a boring little life,1
2.90E+17,RT : I love life,0
2.90E+17,RT : I hate life,1
2.90E+17,I hate myself,1
2.90E+17,Just absolutely loving my life with  &,0
2.90E+17,I feel good,0
2.90E+17,“@kaliah_nicole: why is my life so boring”,1
2.90E+17,i am a happy happy girl,0
2.90E+17,RT : My life isn't perfect but I'm thankful for everything I have,0
2.90E+17,RT : I'm so depressed lol what is my life,1
2.90E+17,Love my life,0
2.90E+17,RT : I hate my life so much,1
2.90E+17,I want to die right now,1
2.90E+17,feels like I have that shit on my face,1
2.90E+17,RT : I love my life!! So happy,0
2.90E+17,So glad I have none in my life,1
2.90E+17,"I'm so, sad",1
2.90E+17,I'm so depressed. Can't stop crying. Hate this feeling,1
2.90E+17,Fuck my life,1
2.90E+17,i have no life,1
2.90E+17,RT @_losingit: I really want to be happy,1
2.90E+17,Omdz my life is a joke 😂😂😂😂😂😂😂😂😂,1
2.90E+17,There isn't anything good in my life anymore. Its gone. Why God... that's my question,1
2.90E+17,RT : I love myself a whole lot,0
2.90E+17,OHMYGOD YES LIFE COMPLETE THIS JUST MADE MY DAY,0
2.90E+17,I have the BEST  committee ever.,0
2.90E+17,i feel good,0
2.90E+17,I love my life,0
2.90E+17,so many things I hate about myself hahahahah,1
2.90E+17,"RT @_AyeeJaayGee3: I wish my life was different, && if I could go back in time, I would change 90% of my decisions",1
2.90E+17,fuck my goddamn life,1
2.90E+17,RT @Bethmay11: When is something good in my life going to happen,1
2.90E+17,My life is so boring.,1
2.90E+17,I Just Suck At Life,1
2.90E+17,I'm doubtful that life could get any better than this,1
2.90E+17,I have the most boring life ever,1
2.90E+17,Lol. I hate my life,1
2.90E+17,my life is complete  <333 love you babe,0
2.90E+17,Day of Gratitude #10: I am thankful for my coworkers. Such a positive supportive energy from them all! They facilitate my growth,0
2.90E+17,Ugh I have the worst flu,1
2.90E+17,A HA HA A a I LOVE MY LIFE,0
2.90E+17,RT : I can do bad all by myself,1
2.90E+17,RT @BriannaValente: Sad. Sad. Sad. I'm sad and stressed,1
2.90E+17,Ass fuck my life,1
2.90E+17,RT : I Hate How Emotional I Can Be,1
2.90E+17,I love my life & the people in it,0
2.90E+17,I have the best friends ever,0
2.90E+17,RT : 🍀🍀🍀 I attract good luck into my life   🍀🍀,0
2.90E+17,Fuck my life,1
2.90E+17,"Wow , just relised how seriously fucked up my life is",1
2.90E+17,Worthless piece of shit is what I am. I'm gonna shut everybody out,1
2.90E+17,Fuck my life,1
2.90E+17,"Damn, I'm proud where I'm from",0
2.90E+17,I'm so proud of myself,0
2.90E+17,my bestie for life I love u,0
2.90E+17,I'm So Sad,1
2.90E+17,@craaaaaaay Ikr!!!!!! I am happy as fuck,0
2.90E+17,RT : I need change,1
2.90E+17,"RT : I love my life , good and bad",0
2.90E+17,awe thanks girl<3 I'm just super stressed,1
2.90E+17,i'm in love,0
2.90E+17,& i hate that about myself,1
2.90E+17,I'm good,0
2.90E+17,this the life i live this the shit i see,1
2.90E+17,i'm sad,1
2.90E+17,@disabledarmyvet @Linnlondon1 @FreedomFighte21 @usahitman_com @Dataaide @ChuckNellis @OfficialCoach I AM THE MOST POSITIVE THINKER EVERY DAY,0
2.90E+17,only I love myself apparently,0
2.90E+17,RT : I feel so good,0
2.90E+17,In love w my life,0
2.90E+17,Why do i do this shit to myself,1
2.90E+17,I feel good,0
2.90E+17,I love looking at myself,0
2.90E+17,I have the worst headache ever,1
2.90E+17,And I'm making good grades,0
2.90E+17,My is my life so Boreing,1
2.90E+17,RT : i fucking hate my life,1
2.90E+17,fuck my life,1
2.90E+17,crying now.... hate my life!!!! :'( :'( :',1
2.90E+17,"RT : I love life, thank you",0
2.90E+17,I'm fine,0
2.90E+17,fuck my life fuck,1
2.90E+17,"I want to die, but I don't",1
2.90E+17,I know my dreams are coming true,0
2.90E+17,Stress of my fucking life. Holy shit,1
2.90E+17,I just want to die,1
2.90E+17,I am seriously so so so happy,0
2.90E+17,Thankful for everything God has blessed me with,0
2.90E+17,Yah I am the best __ http://t.co/e6CNtXIH,0
2.90E+17,God stays with me so I know I'm blessed.,0
2.90E+17,“: I have the best ego boosting friends evurrrr” OMG snap,0
2.90E+17,I have so much life to live,0
2.90E+17,RT @morganbooth22: Fuck. My. Life,1
2.90E+17,"RT @acrowleyyyy_69: I can never be happy, I deserve to be",1
2.90E+17,that is my life dream justin!,0
2.90E+17,Mehh why do I let little things get to me,1
2.90E+17,I have the worst  headache 👎😩,1
2.90E+17,I'm good,0
2.90E+17,RT : I know the heart of life is good,0
2.90E+17,my life seems so boring,1
2.90E+17,I am too blessed to be stressed,0
2.90E+17,I'm so sad,1
2.90E+17,"in all seriousness,fuck my life.__",1
2.90E+17,I'm good,0
2.90E+17,My life is pretty fucking awesome,0
2.90E+17,Love my life right noww,0
2.90E+17,My life my life makes me want to run away,1
2.90E+17,Damn. i have no life,1
2.90E+17,I feel so bad.. Omg,1
2.90E+17,i hate the people that i talk to and i hate myself and i hate my life and everything sucks bye,1
2.90E+17,I'm good by myself,0
2.90E+17,"RT : I actually love my life,karma's on my side",0
2.90E+17,i dont feel so good ;c,1
2.90E+17,RT : I love myself man,0
2.90E+17,@RSuprina I am happy today cuz God has given me another day of life,0
2.90E+17,I have some really great people in my life,0
2.90E+17,I feel like I have hella shit to do,1
2.90E+17,LOL Fuck My Life,1
2.90E+17,Honestly. Fuck. My. Life,1
2.90E+17,RT @iamjsmithh: The truth is: I. Fucking. Hate. Myself,1
2.90E+17,RT : I love my life,0
2.90E+17,I'm thinking clearly :) I know what I want,0
2.90E+17,"RT : "": I'm breathing so I'm blessed",0
2.90E+17,I get so upset over everything and i just need to stop,1
2.90E+17,"That's how this fucking life proceeds on, but still i love my life",0
2.90E+17,I thank God for blessing me much more than I deserve,0
2.90E+17,RT @Pathet1c: My life just sucks all together and it's not gonna get better any time soon so I'm just gonna embrace it,1
2.90E+17,RT @fuckshitup666: sigh _ ... I wish i was never born,1
2.90E+17,why do i have so many enemies and no friends,1
2.90E+17,I :) fucking :) hate :) myself,1
2.90E+17,"My life , my life makes me wanna run away .. With no place to go",1
2.90E+17,I kno what i want doe,0
2.90E+17,I swear I hate my life,1
2.90E+17,"yes, i'm fine",0
2.90E+17,nope because my life is a joke,1
2.90E+17,I'm so proud of myself ! Like rt,0
2.90E+17,I hate my life,1
2.90E+17,RT @_Larai: How the hell am I supposed to stay positive when all I'm surrounded by is negativity,1
2.90E+17,I hate life. hashtag hourly tweet,1
2.90E+17,I love the way I changed,0
2.90E+17,RT : my life sux bad,1
2.90E+17,RT :  I'm fine,0
2.90E+17,well I disgust myself,1
2.90E+17,i believe thats a good thing,0
2.90E+17,"RT @PoppingMyPretty: I'm not lucky, I'm blessed",0
2.90E+17,Fucking sick of me life #blacker,1
2.90E+17,I'm good,0
2.90E+17,same!!! I hate myself,1
2.90E+17,I get what I want,0
2.90E+17,I thank god for blessing me with much more than I deserve ☝,0
2.90E+17,I'm a horrible person,1
2.90E+17,"I'm not lucky, I'm blessed, and highly favored",0
2.90E+17,RT : i need more,1
2.90E+17,I feel like such a disappointment,1
2.90E+17,i love myself toohaha,0
2.90E+17,My life consists of nothing but heart break and complete and utter bull shite! Fuck my life,1
2.90E+17,I Love the Cash Life,0
2.90E+17,RT : I swear I have no life,1
2.90E+17,“: i hate my fucking life,1
2.90E+17,16k tweets. I obviously have no life,1
2.90E+17,RT : God is always blessing me S/o to Him,0
2.90E+17,Hate my life,1
2.90E+17,I'M THE BAD GUY,1
2.90E+17,EVERYTIME I even THINK of complaining I CAN'T. I'm sssoooooo blessed. Actually BEYOND blessed,0
2.90E+17,RT : I really hate how i loose everything,1
2.90E+17,My life is a joke!,1
2.90E+17,i hate my life,1
2.90E+17,i swear i mess everything good that happens to me up days like this i hate myself so much,1
2.90E+17,RT : I'm a horrible person,1
2.90E+17,I'm stressed out,1
2.90E+17,I like the life I live,0
2.90E+17,Love my life &amp; everyone in it ok,0
2.90E+17,Fuck my life,1
2.90E+17,My boring ass life,1
2.90E+17,My life is boring,1
